translatedText,word,emotion,emotion-intensity-score
ndị ọrụ afọ ofufo,volunteers,trust,0.57
nkwenye,corroboration,trust,0.57
nyocha,consult,trust,0.57
onye ikwu,relative,trust,0.57
obi abụọ adịghị ya,unquestionably,trust,0.57
agbụrụ,pedigree,trust,0.57
nwetara,earned,trust,0.57
onye mmekorita,collaborator,trust,0.57
ikwu eziokwu,frankness,trust,0.562
obi uto,pleasant,trust,0.562
onye ozi,apostolic,trust,0.562
ọkàiwu,jurist,trust,0.562
ike,vitality,trust,0.562
ike,fort,trust,0.562
onye ji okpukpe kpọrọ ihe,devout,trust,0.562
dị ike,vigorous,trust,0.562
ọgbakọ,congregation,trust,0.562
dị ịrịba ama,remarkable,trust,0.562
echichi,ordination,trust,0.562
chekwaa,save,trust,0.562
agwọ agwọ,curable,trust,0.562
ịdị n'otu,cohesion,trust,0.562
kụrụ aka,applaud,trust,0.562
bulie,uplift,trust,0.562
ọdịnaya,content,trust,0.562
ihe nrite,prize,trust,0.562
irite,earn,trust,0.562
kwụọ ụgwọ,compensate,trust,0.562
ike,strong,trust,0.562
ndị juri,jury,trust,0.562
na -aga nke ọma,succeeding,trust,0.562
dị jụụ,soothing,trust,0.562
ịhụnanya,lovemaking,trust,0.562
enweghị ntụpọ,spotless,trust,0.562
dị mkpa,pertinent,trust,0.562
nkwekọrịta,concordance,trust,0.562
kweta,admit,trust,0.562
ọrụ ebube,miracle,trust,0.562
nghọta,insight,trust,0.562
onye na -edebe ego,treasurer,trust,0.562
kwere nkwa,betrothed,trust,0.555
onye amuma,prophet,trust,0.555
ezi uche,discretion,trust,0.555
onye nlekota ego,auditor,trust,0.555
nsinammuo,intuition,trust,0.555
na -emetụta,influential,trust,0.555
ụzọ,precedence,trust,0.555
ìhè,illumination,trust,0.555
mweghachi,restorative,trust,0.555
mgbe nile,constant,trust,0.555
kara aka,destined,trust,0.555
ofufe,worship,trust,0.555
amuma ihe,foresight,trust,0.555
ndidi,patience,trust,0.555
ebuli elu,exalt,trust,0.555
onye nchịkwa,coach,trust,0.555
njikọ,coalesce,trust,0.555
eleghi mmadu anya n'ihu,impartial,trust,0.555
njikọta,reunion,trust,0.555
midwife,midwife,trust,0.555
onye ogbugbo,mediate,trust,0.555
ịzụlite,cultivate,trust,0.555
onye agha,veteran,trust,0.555
ịdị n'otu,congruence,trust,0.555
inye,providing,trust,0.555
onye na -agbachitere ya,defender,trust,0.555
gaa nke ọma,succeed,trust,0.555
votu,vote,trust,0.555
ịdị ukwuu,greatness,trust,0.555
imezi,reconciliation,trust,0.555
enyi,buddy,trust,0.555
nzuzo,privacy,trust,0.555
Nsonye,inclusion,trust,0.555
physicist,physicist,trust,0.555
ụgbọ ihe mberede,ambulance,trust,0.555
tụgharịa uche,meditate,trust,0.555
rejoiceụrịa ọ .ụ,rejoice,trust,0.547
njikere,readiness,trust,0.547
gbaghara,forgive,trust,0.547
inogide,durable,trust,0.547
nkwupụta,statement,trust,0.547
nkwa,promises,trust,0.547
nkwado,reinforcement,trust,0.547
na -enye iwu,commanding,trust,0.547
juru ebe niile,prevalent,trust,0.547
nzọpụta,salvation,trust,0.547
ebe obibi ndị nọn,convent,trust,0.547
agaghi agabiga,impenetrable,trust,0.547
nwee obi ụtọ,cheer,trust,0.547
iwu,law,trust,0.547
nnwere onwe,independence,trust,0.547
ihe nketa,heritage,trust,0.547
na -etinye aka,engaging,trust,0.547
enyi na enyi,friendly,trust,0.547
nye,provide,trust,0.547
imeru ihe n'ókè,temperate,trust,0.547
nnwere onwe,liberty,trust,0.547
ekpere,invocation,trust,0.547
ala,securities,trust,0.547
mpako,proud,trust,0.547
onye ji anya ya hụ ihe,eyewitness,trust,0.547
onye maara ihe,prudent,trust,0.547
nkwekọrịta,conciliation,trust,0.547
chịkwaa,govern,trust,0.547
ndekọ,registry,trust,0.547
nna nna,ancestral,trust,0.547
echefu echefu,memorable,trust,0.539
nrubeisi,obedience,trust,0.539
kụrụ aka,applause,trust,0.539
na -anabata,responsive,trust,0.539
mkpokọta,ensemble,trust,0.539
onye nhazi,proctor,trust,0.539
yiri,tantamount,trust,0.539
kọwaa,define,trust,0.539
doro anya,obvious,trust,0.539
inimitable,inimitable,trust,0.539
ije,architecture,trust,0.539
ntuziaka,instructions,trust,0.539
chọsiri ike,eager,trust,0.539
zuru oke,perfect,trust,0.539
enweghị ntụpọ,uncensured,trust,0.539
ikweta,admitting,trust,0.539
na -akwụ ụgwọ,obliging,trust,0.539
adighi agaghari,immovable,trust,0.539
inoculation,inoculation,trust,0.539
mgbake,recovery,trust,0.539
ihe ngwọta,antidote,trust,0.539
nkwalite,reinforcements,trust,0.539
onye nche,watchman,trust,0.539
mgbe nile,regularity,trust,0.539
ulo akwukwo,institute,trust,0.539
obi uto,delightful,trust,0.539
ebuli elu,exalted,trust,0.539
akụkọ,chronicle,trust,0.539
dị mkpa,relevant,trust,0.539
ume,stamina,trust,0.539
nhọrọ,choices,trust,0.539
ịdị ọcha,chastity,trust,0.539
ndị nna nna,forefathers,trust,0.539
ọtụtụ,majority,trust,0.539
abụ ọma,psalms,trust,0.539
na -achọ,aspiring,trust,0.539
nwata,cradle,trust,0.531
obi abụọ,doubtless,trust,0.531
vootu,ballot,trust,0.531
nwa eze,princely,trust,0.531
nkewa,inseparable,trust,0.531
ụlọ ọgwụ,hospital,trust,0.531
dabere,dependent,trust,0.531
akara,seal,trust,0.531
nwunye,bride,trust,0.531
ebe mgbaba,refuge,trust,0.531
ezumike nka,retirement,trust,0.531
aziza,answerable,trust,0.531
omume,deed,trust,0.531
ụlọ akwụkwọ,school,trust,0.531
onye maara ihe,omniscient,trust,0.531
nnapụta,deliverance,trust,0.531
transcript,transcript,trust,0.531
oge ntoju,bloom,trust,0.531
etiti,center,trust,0.531
gbalịsie ike,strive,trust,0.531
usoro,terms,trust,0.531
n'ezie,verily,trust,0.531
nnapụta,rescue,trust,0.531
ọgwụ mgbochi ọrịa,immunization,trust,0.531
eluigwe,heavens,trust,0.531
onye nkwado,sponsor,trust,0.531
eziokwu,candid,trust,0.531
onye nyocha,analyst,trust,0.531
nkwalite,edification,trust,0.531
na -acha akwụkwọ ndụ akwụkwọ ndụ,evergreen,trust,0.531
dị mkpa,expedient,trust,0.531
nwanne nwoke,fraternal,trust,0.531
nkwado,accompaniment,trust,0.531
ọkpara,firstborn,trust,0.531
nkwado,approbation,trust,0.527
na -emeri,winning,trust,0.523
ofufe,adoration,trust,0.523
ngụsị akwụkwọ,graduation,trust,0.523
honiimuunu,honeymoon,trust,0.523
ọkọwa okwu,dictionary,trust,0.523
echichi,coronation,trust,0.523
ọwọrọiso,notable,trust,0.523
paragon,paragon,trust,0.523
mma,improvement,trust,0.523
mmakụ,hug,trust,0.523
ukochukwu,chaplain,trust,0.523
Ọchịchị obodo,commonwealth,trust,0.523
ememe,celebration,trust,0.523
anyị onwe anyị,ourselves,trust,0.523
kwado,ratify,trust,0.523
akaụntụ,account,trust,0.523
ekele,salutary,trust,0.523
adịghị agbaji,unbroken,trust,0.523
kụziri,taught,trust,0.523
dị ike,powerful,trust,0.523
izi ezi,correctness,trust,0.523
dọta,captivate,trust,0.523
onyinye,award,trust,0.523
tọhapụ,liberate,trust,0.523
onye maara ihe,connoisseur,trust,0.523
ihu,countenance,trust,0.523
onye agbata obi,neighbor,trust,0.523
onye nrite,laureate,trust,0.523
onye amara,nobility,trust,0.523
enweghị atụ,unimpeached,trust,0.523
elu,elevation,trust,0.523
ezigbo ọrụ,benedictory,trust,0.523
mmetụta,feeling,trust,0.518
onye nche,sentinel,trust,0.516
nwere uche,minded,trust,0.516
dibia nwa,obstetrician,trust,0.516
ụlọikpe,tribunal,trust,0.516
njikwa,management,trust,0.516
mkpakọrịta,association,trust,0.516
okwuntughe,passwords,trust,0.516
etiti,framework,trust,0.516
kwesiri,deserve,trust,0.516
otito,compliment,trust,0.516
kọmitii,committee,trust,0.516
n'efu,freely,trust,0.516
n'ụzọ zuru ezu,fully,trust,0.516
dị nro,tender,trust,0.516
ebighi ebi,perpetuity,trust,0.516
nkwupụta,confession,trust,0.516
ọgwụgwọ,remedy,trust,0.516
nhazi,formative,trust,0.516
nke kacha,predominant,trust,0.516
egwu,reverie,trust,0.516
nzukọ,organization,trust,0.516
kpee ekpere,pray,trust,0.516
biakwa obibia,advent,trust,0.516
kredit,credit,trust,0.516
tụọ,measure,trust,0.516
gwa,inform,trust,0.516
enchanted,enchanted,trust,0.516
onye amara aha ya,nobleman,trust,0.516
amen,amen,trust,0.516
onye oru afọ ofufo,volunteer,trust,0.509
nkwupụta,confessional,trust,0.508
nwunye ụlọ,housewife,trust,0.508
akpaka,automatic,trust,0.508
ugwo,reward,trust,0.508
onye ọkà ihe ọmụma,philosopher,trust,0.508
nsọpụrụ,venerable,trust,0.508
onye ọzụzụ atụrụ,shepherd,trust,0.508
nwee ike,enable,trust,0.508
nkwado,patronage,trust,0.508
ndidi,tolerance,trust,0.508
nabatara,admissible,trust,0.508
onye nche,custodian,trust,0.508
emebibeghị,intact,trust,0.508
amaghị nwoke,virgin,trust,0.508
nkwanye ugwu,accolade,trust,0.508
esi ísì,savor,trust,0.508
di iche iche,diversity,trust,0.508
onye uwe ojii,constable,trust,0.508
amour,amour,trust,0.508
enweghị atụ,unsurpassed,trust,0.508
mbedo,courtship,trust,0.508
izi ihe,instruct,trust,0.508
iwu,policy,trust,0.508
ụkọchukwu,priest,trust,0.508
ọkaibe,sovereign,trust,0.508
onye ọchịagha,lieutenant,trust,0.508
ịchọ mma,beautification,trust,0.508
kwuputa,vouch,trust,0.508
ọgwụ,medical,trust,0.508
na -agbaghara,forgiving,trust,0.508
na -adịghị anwụ anwụ,undying,trust,0.5
nsọpụrụ,pious,trust,0.5
onye isi ala,pontiff,trust,0.5
dị ndụ,alive,trust,0.5
ikpughe,vindication,trust,0.5
adịghị agha agha,infallibility,trust,0.5
ọnụ ụzọ ámá,gateway,trust,0.5
oge,timing,trust,0.5
ijigide,retain,trust,0.5
nche,guard,trust,0.5
ozizi,doctrine,trust,0.5
enyi m,darling,trust,0.5
mekọrịta,synchronize,trust,0.5
onye nkwado,backer,trust,0.5
okpukperechi,religions,trust,0.5
omumu,birth,trust,0.5
onye nlekọta,warden,trust,0.5
nchekwube,optimist,trust,0.5
ebube,majesty,trust,0.5
ozi,info,trust,0.5
ndị na -anụ ọkụ n'obi,nerds,trust,0.5
onye ukwu,superman,trust,0.5
ntụziaka,instruction,trust,0.5
apughi ikpochapu,indelible,trust,0.5
na -eche nche,watchful,trust,0.5
onye guru,guru,trust,0.5
metụtara,related,trust,0.5
nkeonwe,personal,trust,0.5
ihunanya,romantic,trust,0.5
akụ,treasure,trust,0.5
enweghi ngwụcha,infinity,trust,0.5
baajị,badge,trust,0.5
na -arịọ mgbaghara,apologetic,trust,0.5
ọdụ ụgbọ mmiri,harbor,trust,0.492
ụmụ ụmụ,grandchildren,trust,0.492
mgbalị,efforts,trust,0.492
chọsie ike,aspire,trust,0.492
melite,improve,trust,0.492
ekele,laudatory,trust,0.492
ikpe,judgement,trust,0.492
nchapụta,radiance,trust,0.492
too,grow,trust,0.492
otu,synonymous,trust,0.492
ikele,salute,trust,0.492
ewu ewu,popularity,trust,0.492
hosannah,hosannah,trust,0.492
onye sheriff,sheriff,trust,0.492
onye nkwado,contributor,trust,0.492
mma,attraction,trust,0.492
mejupụtara,constitute,trust,0.492
iwu,formality,trust,0.492
ụka,church,trust,0.492
obi ụtọ,jubilant,trust,0.492
siri ike,hardy,trust,0.492
ihe a na -apụghị izere ezere,inevitable,trust,0.492
onye nhazi ihe,moderator,trust,0.492
mara,privy,trust,0.492
abụ ọma,psalm,trust,0.492
onyeisi oche,chairman,trust,0.492
ọnụ na -ekwuru ya,spokesman,trust,0.492
ibe,fellow,trust,0.492
egwu,musical,trust,0.492
nye,endow,trust,0.492
ịma mma,elegance,trust,0.492
ilu,proverbs,trust,0.492
onye ikpe,umpire,trust,0.492
okpueze,crowning,trust,0.484
nkwekọrịta,concord,trust,0.484
kwuputa,confess,trust,0.484
dị ụtọ,sweet,trust,0.484
colonel,colonel,trust,0.484
ihe agha,armor,trust,0.484
amụma,forecast,trust,0.484
iku,hire,trust,0.484
ọkacha mmasị,favorite,trust,0.484
enwe,enjoy,trust,0.484
dị ọcha,clean,trust,0.484
onye mkpezi ikpe,arbiter,trust,0.484
achọtara,found,trust,0.484
mgbakọ,assembly,trust,0.484
ụzọ,path,trust,0.484
refirii,referee,trust,0.484
ihunanya,affection,trust,0.484
omimi,depth,trust,0.484
uwe ojii,police,trust,0.484
nkwado,approbate,trust,0.484
nchoputa,diagnosis,trust,0.484
dị ka,like,trust,0.484
ndepụta ego,voucher,trust,0.484
onye na -elekọta ụlọ,ranger,trust,0.484
ego,income,trust,0.484
otuto,laudation,trust,0.484
ihunanya,romance,trust,0.484
onye obodo,countryman,trust,0.484
bishọp,episcopal,trust,0.477
ịchụ aja,sacrifice,trust,0.477
mbinye aka,signature,trust,0.477
eziokwu,frank,trust,0.477
okwu,word,trust,0.477
kpere,purely,trust,0.477
mgbakọ na mwepụ,mathematical,trust,0.477
ntuli aka,votive,trust,0.477
pastọ,pastor,trust,0.477
ihe mgbako,calculator,trust,0.477
soro,follow,trust,0.477
nwa Atụrụ,lamb,trust,0.477
ịrịọ mgbaghara,apologize,trust,0.477
putative,putative,trust,0.477
ebube,glory,trust,0.477
akara ala,landmark,trust,0.477
ụlọ akwụkwọ ọta akara,nursery,trust,0.477
onye uwe ojii,policeman,trust,0.477
nkwalite,preponderance,trust,0.477
onye hụrụ n'anya,lover,trust,0.477
eziokwu,veracity,trust,0.477
onye onyenku,consul,trust,0.477
okwuchukwu,sermon,trust,0.477
okwu,matter,trust,0.477
nzuko omeiwu,parliament,trust,0.477
magburu onwe ya,sterling,trust,0.477
agụọ,counted,trust,0.477
tụọ anya,expect,trust,0.477
Tribune,tribune,trust,0.469
aha,title,trust,0.469
ike,capacity,trust,0.469
dị mma,judicious,trust,0.469
underwrite,underwrite,trust,0.469
mikpuo,immerse,trust,0.469
onye okwu ugwo,cashier,trust,0.469
ndị na -ewe mmadụ n'ọrụ,recruits,trust,0.469
ahọrọ,prefer,trust,0.469
ọrụ,commission,trust,0.469
nkụzi,tutelage,trust,0.469
uru,gain,trust,0.469
okpukperechi,religion,trust,0.469
ịnụ ọkụ n'obi,eagerness,trust,0.469
vicar,vicar,trust,0.469
onye nkuzi,instructor,trust,0.469
ahuhu,passion,trust,0.469
marshal,marshal,trust,0.469
na -akpakọrịta,associate,trust,0.469
bu n'obi,intended,trust,0.469
enweghị nkatọ,uncritical,trust,0.469
nduru,dove,trust,0.469
nwunye nwanyị,bridesmaid,trust,0.469
onye edemede,author,trust,0.469
eze,regal,trust,0.469
ọkọlọtọ,flagship,trust,0.469
dị irè,effective,trust,0.469
n'elu,top,trust,0.469
dị ike,mighty,trust,0.469
ikpe,judgment,trust,0.469
kpachara anya,cautious,trust,0.461
ebe ewusiri ike,fortress,trust,0.461
kwetara,admitted,trust,0.461
moorings,moorings,trust,0.461
jikwaa,manage,trust,0.461
n'ikpeazụ,eventually,trust,0.461
nwanne nne,aunt,trust,0.461
ụdị ndụ,lifestyle,trust,0.461
nkuzi,lesson,trust,0.461
magnetik,magnetic,trust,0.461
ụlọ akụ,bank,trust,0.461
ahia,trade,trust,0.461
rie,partake,trust,0.461
ọkwa nchụ -aja,priesthood,trust,0.461
dị mkpa,crucial,trust,0.461
oha,socially,trust,0.461
onyeisi ndị bishọp,patriarchal,trust,0.461
idebanye aha,enroll,trust,0.461
nwa pusi,kitten,trust,0.461
onye ozi,courier,trust,0.461
nwere,contains,trust,0.461
nraranye,consecration,trust,0.461
azụmahịa,commerce,trust,0.461
nkà mmụta okpukpe,theological,trust,0.461
iwu,oblige,trust,0.461
ọ bụchaghị,necessarily,trust,0.461
onye na -eje ozi,attendant,trust,0.461
njide,custody,trust,0.461
ihe nrite,medal,trust,0.461
katidral,cathedral,trust,0.455
mkpuchi ihe,insulation,trust,0.453
oasis,oasis,trust,0.453
onye isi oche,chairwoman,trust,0.453
chaatị,chart,trust,0.453
onye isi ala,president,trust,0.453
ito,laud,trust,0.453
gọvanọ,governor,trust,0.453
n'ikpeazụ,finally,trust,0.453
obi ụtọ,excited,trust,0.453
onye njem,journeyman,trust,0.453
ghọta,perceive,trust,0.453
chi ọbụbọ,dawn,trust,0.453
osote ya,deputy,trust,0.453
encomium,encomium,trust,0.453
buru amụma,foresee,trust,0.453
mgbanwe,exchange,trust,0.453
nkịtị,commonplace,trust,0.453
ọkwa,level,trust,0.453
ugbu,present,trust,0.453
nwa nkita,puppy,trust,0.453
ugo,eagle,trust,0.453
onye echiche,strategist,trust,0.453
synergistic,synergistic,trust,0.453
were n'ọrụ,employ,trust,0.445
nye,impart,trust,0.445
na -ekwusi ike,asserting,trust,0.445
kpaa nkata,negotiate,trust,0.445
nkịtị,usual,trust,0.445
nna ukwu,sir,trust,0.445
ike,dictum,trust,0.445
chancellor,chancellor,trust,0.445
mbuli elu,exaltation,trust,0.445
ndị ahịa,tradesmen,trust,0.445
usoro okwu,theorem,trust,0.445
kemist,chemist,trust,0.445
okwu,matters,trust,0.445
ebe obibi,lodging,trust,0.445
ọrụ,operation,trust,0.445
ozizi,orthodoxy,trust,0.445
mgbakọ na mwepụ,statistical,trust,0.445
onye nduzi,director,trust,0.445
ndi otu egwu,orchestra,trust,0.445
mgbapụta,indemnity,trust,0.445
obere akwukwo,handbook,trust,0.445
foduru,remains,trust,0.445
dị ndụ,enliven,trust,0.445
onye na -alụ nwunye,bridegroom,trust,0.445
ihe mmasi,sensual,trust,0.445
bulie ya elu,magnify,trust,0.445
ndi oru ugbo,crew,trust,0.445
usoro,formula,trust,0.445
onyenwe,lord,trust,0.445
chocolate,chocolate,trust,0.445
abbot,abbot,trust,0.438
mmkl,mlk,trust,0.438
ekwu okwu,oracle,trust,0.438
aku na uba,economy,trust,0.438
na -agwụ ike,exhaustive,trust,0.438
na -ebugharị,conveyancing,trust,0.438
onye mkpezi ikpe,arbitrator,trust,0.438
anyanwụ,sun,trust,0.438
nraranye,inauguration,trust,0.438
tandem,tandem,trust,0.438
echiche,imagination,trust,0.438
onye obodo,villager,trust,0.438
nkwekọ,conformity,trust,0.438
akara aka,fate,trust,0.438
ebere,merci,trust,0.438
hoputara,elect,trust,0.438
ọkaibe,elite,trust,0.438
tinye,encore,trust,0.438
mesie ike,emphasize,trust,0.438
onye ọchịchị,governess,trust,0.438
onye na -anya ụgbọ ala,comptroller,trust,0.438
kabinet,cabinet,trust,0.438
ọnụọgụgụ,digit,trust,0.438
onye nlekọta mmanya,butler,trust,0.438
kpuchie mmehie,atone,trust,0.438
guo,count,trust,0.43
onye nche,sentry,trust,0.43
kpọọ,invite,trust,0.43
blanketị,blanket,trust,0.43
kọwaa,elucidate,trust,0.43
iche,differential,trust,0.43
gburugburu,circle,trust,0.43
atụmatụ,estimable,trust,0.43
dikọn,deacon,trust,0.43
ihe ike,bequest,trust,0.43
onye nbinye ego,lender,trust,0.43
kwenye,persuade,trust,0.43
isi,base,trust,0.43
kwụọ ụgwọ,pay,trust,0.43
isi ike,toughness,trust,0.43
grit,grit,trust,0.43
mee ka ọ dị mfe,simplify,trust,0.43
ndị nwanyị nwere mmasị nwanyị,lesbians,trust,0.43
ekpughere,disclosed,trust,0.43
agbamakwụkwọ,bridal,trust,0.43
ọchịchị,rule,trust,0.43
onye utopian,utopian,trust,0.43
akụnụba,wealth,trust,0.43
ihe onwunwe,resources,trust,0.43
dị egwu,impressionable,trust,0.43
igwuri egwu,playful,trust,0.43
onye bi,occupant,trust,0.43
kọmpat,compact,trust,0.43
ụtọ asụsụ,grammar,trust,0.43
kwụghachi,repay,trust,0.43
ozi,errand,trust,0.43
jeremiah,jeremiah,trust,0.43
nnọpụiche,neutrality,trust,0.43
akụ mmiri igwe,hail,trust,0.43
cop,cop,trust,0.43
kacha mfe,easiest,trust,0.422
ịtụgharị uche,reconsideration,trust,0.422
mmezi,maintenance,trust,0.422
axiom,axiom,trust,0.422
gaa n'ihu,continue,trust,0.422
eulogize,eulogize,trust,0.422
nwee ike,enablement,trust,0.422
ọchịchị,dominion,trust,0.422
emeso,treat,trust,0.422
njem,travel,trust,0.422
antiseptik,antiseptic,trust,0.422
onye nkuzi,apprentice,trust,0.422
onye na -ere ahịa,shopkeeper,trust,0.422
ahia,trading,trust,0.422
Nsogbu,probity,trust,0.422
truss,truss,trust,0.422
mmekorita,dealings,trust,0.422
parish,parish,trust,0.422
onye nhọpụta,assignee,trust,0.422
aririo,supplication,trust,0.422
ihe mbido,primer,trust,0.422
oke,supremacy,trust,0.422
bụọ abụ,sing,trust,0.422
ezumike,respite,trust,0.422
wonderstruck,wonderstruck,trust,0.422
bu n'obi,intend,trust,0.422
ukwe,hymn,trust,0.422
ofu,fixed,trust,0.422
nzuko,forum,trust,0.422
perennial,perennial,trust,0.422
onye na -edekọ ego,accountant,trust,0.422
akwụkwọ edetu,diary,trust,0.422
ọchịchị Chineke,theocratic,trust,0.422
ego,cash,trust,0.414
kọmodore,commodore,trust,0.414
onye nta akụkọ,reporter,trust,0.414
ijikọta,conglomerate,trust,0.414
ukwe,choir,trust,0.414
usoro,routine,trust,0.414
consort,consort,trust,0.414
malie,leap,trust,0.414
akin,akin,trust,0.414
Ọnụ ụzọ,gate,trust,0.414
onye nkuzi,trainer,trust,0.414
oru,labor,trust,0.414
onyinye,offering,trust,0.414
nkwanye ùgwù,deference,trust,0.414
ipuiche,specialize,trust,0.414
akwụkwọ akụkọ,gazette,trust,0.414
gbaba,incline,trust,0.414
onye na -eme egwuregwu,athlete,trust,0.414
cogent,cogent,trust,0.414
ụmụ nwanyị,fellas,trust,0.414
nchekwa,preservative,trust,0.414
rapt,rapt,trust,0.414
azụmahịa,transaction,trust,0.414
ekele,kudos,trust,0.414
amortization,amortization,trust,0.414
ụgwọ ọnwa,salary,trust,0.414
synod,synod,trust,0.414
ihe ùgwù,privilege,trust,0.414
jee ozi,serve,trust,0.414
