translatedText,word,emotion,emotion-intensity-score
imurasilẹ,readiness,trust,0.547
dariji,forgive,trust,0.547
ti o tọ,durable,trust,0.547
gbólóhùn,statement,trust,0.547
awọn ileri,promises,trust,0.547
imuduro,reinforcement,trust,0.547
pipaṣẹ,commanding,trust,0.547
gbilẹ,prevalent,trust,0.547
igbala,salvation,trust,0.547
convent,convent,trust,0.547
impenetrable,impenetrable,trust,0.547
idunnu,cheer,trust,0.547
ofin,law,trust,0.547
ominira,independence,trust,0.547
ogún,heritage,trust,0.547
lowosi,engaging,trust,0.547
ore,friendly,trust,0.547
pese,provide,trust,0.547
iwọntunwọnsi,temperate,trust,0.547
ominira,liberty,trust,0.547
epe,invocation,trust,0.547
sikioriti,securities,trust,0.547
igberaga,proud,trust,0.547
ẹlẹri,eyewitness,trust,0.547
amoye,prudent,trust,0.547
ilaja,conciliation,trust,0.547
ṣe akoso,govern,trust,0.547
iforukọsilẹ,registry,trust,0.547
baba -nla,ancestral,trust,0.547
to sese,memorable,trust,0.539
igboran,obedience,trust,0.539
iyin,applause,trust,0.539
idahun,responsive,trust,0.539
akopọ,ensemble,trust,0.539
oluṣeto,proctor,trust,0.539
iye,tantamount,trust,0.539
setumo,define,trust,0.539
kedere,obvious,trust,0.539
inimitable,inimitable,trust,0.539
faaji,architecture,trust,0.539
awọn ilana,instructions,trust,0.539
ni itara,eager,trust,0.539
pipe,perfect,trust,0.539
ti ko ni aabo,uncensured,trust,0.539
gbigba,admitting,trust,0.539
ọranyan,obliging,trust,0.539
aidibajẹ,immovable,trust,0.539
inoculation,inoculation,trust,0.539
imularada,recovery,trust,0.539
antidote,antidote,trust,0.539
reinforcements,reinforcements,trust,0.539
oluṣọ,watchman,trust,0.539
deede,regularity,trust,0.539
ile -ẹkọ,institute,trust,0.539
igbadun,delightful,trust,0.539
gbega,exalted,trust,0.539
akoole,chronicle,trust,0.539
ti o yẹ,relevant,trust,0.539
ìfaradà,stamina,trust,0.539
awọn aṣayan,choices,trust,0.539
iwa mimọ,chastity,trust,0.539
awon baba nla,forefathers,trust,0.539
poju,majority,trust,0.539
psalmu,psalms,trust,0.539
ifẹkufẹ,aspiring,trust,0.539
jojolo,cradle,trust,0.531
aniani,doubtless,trust,0.531
iwe idibo,ballot,trust,0.531
ọmọ -alade,princely,trust,0.531
ti a ko le pin,inseparable,trust,0.531
ile iwosan,hospital,trust,0.531
ti o gbẹkẹle,dependent,trust,0.531
edidi,seal,trust,0.531
iyawo,bride,trust,0.531
ibi aabo,refuge,trust,0.531
ifẹhinti lẹnu iṣẹ,retirement,trust,0.531
idahun,answerable,trust,0.531
iṣe,deed,trust,0.531
ile -iwe,school,trust,0.531
ologbon,omniscient,trust,0.531
itusile,deliverance,trust,0.531
tiransikiripiti,transcript,trust,0.531
gbin,bloom,trust,0.531
aarin,center,trust,0.531
gbìyànjú,strive,trust,0.531
awọn ofin,terms,trust,0.531
nitilytọ,verily,trust,0.531
igbala,rescue,trust,0.531
ajesara,immunization,trust,0.531
awon orun,heavens,trust,0.531
onigbowo,sponsor,trust,0.531
lododo,candid,trust,0.531
oluyanju,analyst,trust,0.531
atunse,edification,trust,0.531
alawọ ewe,evergreen,trust,0.531
anfaani,expedient,trust,0.531
arakunrin,fraternal,trust,0.531
ifowosowopo,accompaniment,trust,0.531
akọbi,firstborn,trust,0.531
ifọwọsi,approbation,trust,0.527
gba,winning,trust,0.523
ijosin,adoration,trust,0.523
ipari ẹkọ,graduation,trust,0.523
ijẹfaaji ijẹfaaji tọkọtaya,honeymoon,trust,0.523
iwe -itumọ,dictionary,trust,0.523
itẹ -ọba,coronation,trust,0.523
ohun akiyesi,notable,trust,0.523
paragon,paragon,trust,0.523
ilọsiwaju,improvement,trust,0.523
famọra,hug,trust,0.523
alufa,chaplain,trust,0.523
apapọ orilẹ -ede,commonwealth,trust,0.523
ajoyo,celebration,trust,0.523
ara wa,ourselves,trust,0.523
fọwọsi,ratify,trust,0.523
iroyin,account,trust,0.523
ikini,salutary,trust,0.523
ti ko ya,unbroken,trust,0.523
kọwa,taught,trust,0.523
alagbara,powerful,trust,0.523
atunse,correctness,trust,0.523
ṣe ifamọra,captivate,trust,0.523
eye,award,trust,0.523
igbala,liberate,trust,0.523
onimọran,connoisseur,trust,0.523
oju,countenance,trust,0.523
aladugbo,neighbor,trust,0.523
laureate,laureate,trust,0.523
ọlọla,nobility,trust,0.523
alaimọ,unimpeached,trust,0.523
igbega,elevation,trust,0.523
ofin rere,benedictory,trust,0.523
rilara,feeling,trust,0.518
onigbagbo,sentinel,trust,0.516
lokan,minded,trust,0.516
alamọdaju,obstetrician,trust,0.516
ile -ẹjọ,tribunal,trust,0.516
isakoso,management,trust,0.516
idapo,association,trust,0.516
awọn ọrọigbaniwọle,passwords,trust,0.516
ilana,framework,trust,0.516
yẹ,deserve,trust,0.516
iyin,compliment,trust,0.516
igbimọ,committee,trust,0.516
larọwọto,freely,trust,0.516
ni kikun,fully,trust,0.516
tutu,tender,trust,0.516
ayeraye,perpetuity,trust,0.516
ijewo,confession,trust,0.516
atunse,remedy,trust,0.516
agbekalẹ,formative,trust,0.516
bori,predominant,trust,0.516
reverie,reverie,trust,0.516
agbari,organization,trust,0.516
gbadura,pray,trust,0.516
dide,advent,trust,0.516
gbese,credit,trust,0.516
wiwọn,measure,trust,0.516
fun,inform,trust,0.516
enchanted,enchanted,trust,0.516
ọlọla,nobleman,trust,0.516
amin,amen,trust,0.516
oluyọọda,volunteer,trust,0.509
ijẹwọ,confessional,trust,0.508
iyawo ile,housewife,trust,0.508
laifọwọyi,automatic,trust,0.508
ère,reward,trust,0.508
onimoye,philosopher,trust,0.508
venerable,venerable,trust,0.508
oluṣọ -agutan,shepherd,trust,0.508
jeki,enable,trust,0.508
patronage,patronage,trust,0.508
ifarada,tolerance,trust,0.508
itẹwọgba,admissible,trust,0.508
olutọju,custodian,trust,0.508
mule,intact,trust,0.508
wundia,virgin,trust,0.508
iyin,accolade,trust,0.508
adun,savor,trust,0.508
oniruuru,diversity,trust,0.508
olopa,constable,trust,0.508
amour,amour,trust,0.508
alailẹgbẹ,unsurpassed,trust,0.508
ibaṣepọ,courtship,trust,0.508
kọ,instruct,trust,0.508
imulo,policy,trust,0.508
alufa,priest,trust,0.508
ọba,sovereign,trust,0.508
ọ̀gágun,lieutenant,trust,0.508
ẹwa,beautification,trust,0.508
ẹri,vouch,trust,0.508
egbogi,medical,trust,0.508
idariji,forgiving,trust,0.508
tí kò kú,undying,trust,0.5
olooto,pious,trust,0.5
pontiff,pontiff,trust,0.5
laaye,alive,trust,0.5
idalare,vindication,trust,0.5
ailagbara,infallibility,trust,0.5
ẹnu -ọna,gateway,trust,0.5
ìlà,timing,trust,0.5
idaduro,retain,trust,0.5
oluso,guard,trust,0.5
ẹkọ,doctrine,trust,0.5
olufẹ,darling,trust,0.5
muṣiṣẹpọ,synchronize,trust,0.5
alatilẹyin,backer,trust,0.5
awọn ẹsin,religions,trust,0.5
ibimọ,birth,trust,0.5
alabojuto,warden,trust,0.5
ireti,optimist,trust,0.5
ọlanla,majesty,trust,0.5
alaye,info,trust,0.5
awure,nerds,trust,0.5
alagbara,superman,trust,0.5
itọnisọna,instruction,trust,0.5
aidibajẹ,indelible,trust,0.5
ṣọra,watchful,trust,0.5
guru,guru,trust,0.5
ti o ni ibatan,related,trust,0.5
ti ara ẹni,personal,trust,0.5
ifẹ,romantic,trust,0.5
ìṣúra,treasure,trust,0.5
ailopin,infinity,trust,0.5
baaji,badge,trust,0.5
aforiji,apologetic,trust,0.5
abo,harbor,trust,0.492
awon omo omo,grandchildren,trust,0.492
akitiyan,efforts,trust,0.492
lepa,aspire,trust,0.492
mu dara,improve,trust,0.492
laudatory,laudatory,trust,0.492
idajọ,judgement,trust,0.492
itanna,radiance,trust,0.492
dagba,grow,trust,0.492
bakannaa,synonymous,trust,0.492
kí,salute,trust,0.492
gbale,popularity,trust,0.492
hosannah,hosannah,trust,0.492
Sheriff,sheriff,trust,0.492
olùkópa,contributor,trust,0.492
ifamọra,attraction,trust,0.492
je,constitute,trust,0.492
formality,formality,trust,0.492
ijo,church,trust,0.492
jubilant,jubilant,trust,0.492
lile,hardy,trust,0.492
eyiti ko,inevitable,trust,0.492
oniwontunniwonsi,moderator,trust,0.492
mọ,privy,trust,0.492
Psalm,psalm,trust,0.492
alaga,chairman,trust,0.492
agbẹnusọ,spokesman,trust,0.492
elegbe,fellow,trust,0.492
orin,musical,trust,0.492
fi fun,endow,trust,0.492
didara,elegance,trust,0.492
owe,proverbs,trust,0.492
onidajọ,umpire,trust,0.492
ade,crowning,trust,0.484
adehun,concord,trust,0.484
jẹwọ,confess,trust,0.484
dun,sweet,trust,0.484
Kononeli,colonel,trust,0.484
ihamọra,armor,trust,0.484
asọtẹlẹ,forecast,trust,0.484
bẹwẹ,hire,trust,0.484
ayanfẹ,favorite,trust,0.484
gbadun,enjoy,trust,0.484
mimọ,clean,trust,0.484
arbiter,arbiter,trust,0.484
ri,found,trust,0.484
apejọ,assembly,trust,0.484
ọna,path,trust,0.484
onidajọ,referee,trust,0.484
ìfẹni,affection,trust,0.484
ijinle,depth,trust,0.484
olopa,police,trust,0.484
fọwọsi,approbate,trust,0.484
okunfa,diagnosis,trust,0.484
fẹran,like,trust,0.484
iwe -ẹri,voucher,trust,0.484
oluṣọ,ranger,trust,0.484
owo oya,income,trust,0.484
iyin,laudation,trust,0.484
fifehan,romance,trust,0.484
ara ilu,countryman,trust,0.484
episcopal,episcopal,trust,0.477
ìrúbọ,sacrifice,trust,0.477
ibuwọlu,signature,trust,0.477
otitọ,frank,trust,0.477
ọrọ,word,trust,0.477
odasaka,purely,trust,0.477
mathematiki,mathematical,trust,0.477
oludibo,votive,trust,0.477
aguntan,pastor,trust,0.477
isiro,calculator,trust,0.477
tẹle,follow,trust,0.477
ọdọ Aguntan,lamb,trust,0.477
gafara,apologize,trust,0.477
putative,putative,trust,0.477
ogo,glory,trust,0.477
enikeji,landmark,trust,0.477
nọsìrì,nursery,trust,0.477
ọlọpa,policeman,trust,0.477
ilosiwaju,preponderance,trust,0.477
ololufe,lover,trust,0.477
otitọ,veracity,trust,0.477
consul,consul,trust,0.477
iwaasu,sermon,trust,0.477
ọrọ,matter,trust,0.477
ile igbimọ aṣofin,parliament,trust,0.477
sita,sterling,trust,0.477
kà,counted,trust,0.477
reti,expect,trust,0.477
agbo -ogun,tribune,trust,0.469
akọle,title,trust,0.469
agbara,capacity,trust,0.469
onidajọ,judicious,trust,0.469
atunkọ,underwrite,trust,0.469
rì bọmi,immerse,trust,0.469
owo -owo,cashier,trust,0.469
recruits,recruits,trust,0.469
fẹ,prefer,trust,0.469
igbimọ,commission,trust,0.469
tutelage,tutelage,trust,0.469
jèrè,gain,trust,0.469
esin,religion,trust,0.469
itara,eagerness,trust,0.469
vicar,vicar,trust,0.469
oluko,instructor,trust,0.469
ife gidigidi,passion,trust,0.469
marshal,marshal,trust,0.469
ẹlẹgbẹ,associate,trust,0.469
ti pinnu,intended,trust,0.469
alariwisi,uncritical,trust,0.469
àdàbà,dove,trust,0.469
iyawo,bridesmaid,trust,0.469
onkowe,author,trust,0.469
ọba,regal,trust,0.469
asia,flagship,trust,0.469
doko,effective,trust,0.469
oke,top,trust,0.469
alagbara,mighty,trust,0.469
idajọ,judgment,trust,0.469
ṣọra,cautious,trust,0.461
odi,fortress,trust,0.461
gba eleyi,admitted,trust,0.461
moorings,moorings,trust,0.461
ṣakoso,manage,trust,0.461
nikẹhin,eventually,trust,0.461
anti,aunt,trust,0.461
igbesi aye,lifestyle,trust,0.461
ẹkọ,lesson,trust,0.461
oofa,magnetic,trust,0.461
banki,bank,trust,0.461
isowo,trade,trust,0.461
ṣe alabapin,partake,trust,0.461
oyè àlùfáà,priesthood,trust,0.461
pataki,crucial,trust,0.461
lawujọ,socially,trust,0.461
baba -nla,patriarchal,trust,0.461
forukọsilẹ,enroll,trust,0.461
ọmọ ologbo,kitten,trust,0.461
ojiṣẹ,courier,trust,0.461
ni ninu,contains,trust,0.461
ìyàsímímọ́,consecration,trust,0.461
iṣowo,commerce,trust,0.461
ti ẹkọ ẹsin,theological,trust,0.461
dandan,oblige,trust,0.461
dandan,necessarily,trust,0.461
iranṣẹ,attendant,trust,0.461
ihamọ,custody,trust,0.461
medal,medal,trust,0.461
Katidira,cathedral,trust,0.455
idabobo,insulation,trust,0.453
osa,oasis,trust,0.453
alaga,chairwoman,trust,0.453
chart,chart,trust,0.453
Aare,president,trust,0.453
yin,laud,trust,0.453
gomina,governor,trust,0.453
nipari,finally,trust,0.453
yiya,excited,trust,0.453
aririn ajo,journeyman,trust,0.453
woye,perceive,trust,0.453
owurọ,dawn,trust,0.453
igbakeji,deputy,trust,0.453
encomium,encomium,trust,0.453
foresee,foresee,trust,0.453
paṣipaarọ,exchange,trust,0.453
wọpọ,commonplace,trust,0.453
ipele,level,trust,0.453
wa,present,trust,0.453
ọmọ aja,puppy,trust,0.453
idì,eagle,trust,0.453
ogbon,strategist,trust,0.453
synergistic,synergistic,trust,0.453
gba oojọ,employ,trust,0.445
funni,impart,trust,0.445
itenumo,asserting,trust,0.445
duna,negotiate,trust,0.445
deede,usual,trust,0.445
sir,sir,trust,0.445
aṣẹ,dictum,trust,0.445
olori ile -ẹkọ giga,chancellor,trust,0.445
igbega,exaltation,trust,0.445
awọn oniṣowo,tradesmen,trust,0.445
akori,theorem,trust,0.445
oniwosan,chemist,trust,0.445
awọn nkan,matters,trust,0.445
ibugbe,lodging,trust,0.445
isẹ,operation,trust,0.445
orthodoxy,orthodoxy,trust,0.445
iṣiro,statistical,trust,0.445
oludari,director,trust,0.445
onilu,orchestra,trust,0.445
aiṣedeede,indemnity,trust,0.445
iwe afọwọkọ,handbook,trust,0.445
ku,remains,trust,0.445
gbe laaye,enliven,trust,0.445
oko iyawo,bridegroom,trust,0.445
ifẹkufẹ,sensual,trust,0.445
gbega,magnify,trust,0.445
atuko,crew,trust,0.445
agbekalẹ,formula,trust,0.445
oluwa,lord,trust,0.445
chocolate,chocolate,trust,0.445
abbot,abbot,trust,0.438
mlk,mlk,trust,0.438
ororo,oracle,trust,0.438
aje,economy,trust,0.438
tán,exhaustive,trust,0.438
gbigbe,conveyancing,trust,0.438
onidajọ,arbitrator,trust,0.438
oorun,sun,trust,0.438
ifilọlẹ,inauguration,trust,0.438
tandem,tandem,trust,0.438
oju inu,imagination,trust,0.438
abule,villager,trust,0.438
ibamu,conformity,trust,0.438
ayanmọ,fate,trust,0.438
merci,merci,trust,0.438
yan,elect,trust,0.438
olutayo,elite,trust,0.438
ṣokunkun,encore,trust,0.438
tẹnumọ,emphasize,trust,0.438
akoso,governess,trust,0.438
olutọju igbimọ,comptroller,trust,0.438
minisita,cabinet,trust,0.438
nọmba,digit,trust,0.438
agbọ́tí,butler,trust,0.438
ètùtù,atone,trust,0.438
ka,count,trust,0.43
alabojuto,sentry,trust,0.43
pe,invite,trust,0.43
ibora,blanket,trust,0.43
ṣe alaye,elucidate,trust,0.43
iyatọ,differential,trust,0.43
Circle,circle,trust,0.43
ifoju,estimable,trust,0.43
diakoni,deacon,trust,0.43
iwe -aṣẹ,bequest,trust,0.43
ayanilowo,lender,trust,0.43
parowa,persuade,trust,0.43
ipilẹ,base,trust,0.43
san,pay,trust,0.43
líle,toughness,trust,0.43
grit,grit,trust,0.43
rọrun,simplify,trust,0.43
Ọkọnrin,lesbians,trust,0.43
ti ṣafihan,disclosed,trust,0.43
iyawo,bridal,trust,0.43
ofin,rule,trust,0.43
utopian,utopian,trust,0.43
oro,wealth,trust,0.43
awọn orisun,resources,trust,0.43
sami,impressionable,trust,0.43
elere,playful,trust,0.43
olugbe,occupant,trust,0.43
iwapọ,compact,trust,0.43
girama,grammar,trust,0.43
san pada,repay,trust,0.43
iṣẹ,errand,trust,0.43
Jeremáyà,jeremiah,trust,0.43
didoju,neutrality,trust,0.43
yinyin,hail,trust,0.43
olopa,cop,trust,0.43
rọrun julọ,easiest,trust,0.422
atunyẹwo,reconsideration,trust,0.422
itọju,maintenance,trust,0.422
axiom,axiom,trust,0.422
tesiwaju,continue,trust,0.422
eulogize,eulogize,trust,0.422
agbara,enablement,trust,0.422
ijọba,dominion,trust,0.422
toju,treat,trust,0.422
irin -ajo,travel,trust,0.422
apakokoro,antiseptic,trust,0.422
olukọni,apprentice,trust,0.422
onisowo,shopkeeper,trust,0.422
iṣowo,trading,trust,0.422
iṣeeṣe,probity,trust,0.422
truss,truss,trust,0.422
awọn ajọṣepọ,dealings,trust,0.422
ile ijọsin,parish,trust,0.422
oluranlowo,assignee,trust,0.422
ẹbẹ,supplication,trust,0.422
alakoko,primer,trust,0.422
titobi,supremacy,trust,0.422
kọrin,sing,trust,0.422
isinmi,respite,trust,0.422
wonderstruck,wonderstruck,trust,0.422
pinnu,intend,trust,0.422
orin iyin,hymn,trust,0.422
ti o wa titi,fixed,trust,0.422
apero,forum,trust,0.422
perennial,perennial,trust,0.422
Oniṣiro,accountant,trust,0.422
ojojumọ,diary,trust,0.422
ti ijọba,theocratic,trust,0.422
owo,cash,trust,0.414
commodore,commodore,trust,0.414
onirohin,reporter,trust,0.414
iṣọkan,conglomerate,trust,0.414
akorin,choir,trust,0.414
baraku,routine,trust,0.414
consort,consort,trust,0.414
fifo,leap,trust,0.414
akin,akin,trust,0.414
Ilekun nla,gate,trust,0.414
olukọni,trainer,trust,0.414
laala,labor,trust,0.414
ẹbọ,offering,trust,0.414
iteriba,deference,trust,0.414
pataki,specialize,trust,0.414
iwe iroyin,gazette,trust,0.414
tẹriba,incline,trust,0.414
elere idaraya,athlete,trust,0.414
cogent,cogent,trust,0.414
fellas,fellas,trust,0.414
olutọju,preservative,trust,0.414
rapt,rapt,trust,0.414
idunadura,transaction,trust,0.414
kudos,kudos,trust,0.414
amortization,amortization,trust,0.414
owo osu,salary,trust,0.414
synod,synod,trust,0.414
anfaani,privilege,trust,0.414
sin,serve,trust,0.414
igbadun,luxury,trust,0.406
Reda,radar,trust,0.406
gbega,extol,trust,0.406
olofin,legislator,trust,0.406
gbode,patrol,trust,0.406
onimọ -ede,linguist,trust,0.406
yin ogo,glorify,trust,0.406
onimọ -jinlẹ,dermatologist,trust,0.406
orílẹ -èdè,nation,trust,0.406
ibamu,fitting,trust,0.406
relancer,relancer,trust,0.406
ijẹniniya,sanction,trust,0.406
isanpada,reimbursement,trust,0.406
dajo,judged,trust,0.406
abacus,abacus,trust,0.406
igi,tree,trust,0.406
alaṣẹṣẹ,executor,trust,0.406
eto,system,trust,0.406
fàájì,leisure,trust,0.406
olowoiyebiye,trophy,trust,0.406
isuna,budget,trust,0.406
idile,clan,trust,0.398
kikankikan,intense,trust,0.398
parietal,parietal,trust,0.398
iwe iroyin,journalism,trust,0.398
ọjà,merchandise,trust,0.398
oludibo,electorate,trust,0.398
favs,favs,trust,0.398
paṣiparọ,barter,trust,0.398
awọn ọna,paths,trust,0.398
gbajumo,popular,trust,0.398
irin,iron,trust,0.398
eulogy,eulogy,trust,0.398
tàn,glow,trust,0.398
fain,fain,trust,0.398
ifẹkufẹ,yearning,trust,0.398
quaint,quaint,trust,0.398
lepa,pursue,trust,0.398
ilẹ,ground,trust,0.398
didoju,neutral,trust,0.398
se alaye,explain,trust,0.398
ipari,climax,trust,0.398
ibi ipamọ,depository,trust,0.398
itẹ -ẹiyẹ,nest,trust,0.398
kiliaransi,clearance,trust,0.398
oore,gentry,trust,0.398
Dilosii,deluxe,trust,0.398
kuubu,cube,trust,0.391
rẹrin,grin,trust,0.391
ìmòye,eulogistic,trust,0.391
itumọ,translation,trust,0.391
adehun,deal,trust,0.391
paean,paean,trust,0.391
Eru,baggage,trust,0.391
adura,intercession,trust,0.391
usher,usher,trust,0.391
irawo,star,trust,0.391
awọn iroyin,accounts,trust,0.391
chandler,chandler,trust,0.391
collins,collins,trust,0.391
ojiṣẹ,messenger,trust,0.391
laibikita,regardless,trust,0.391
omoleyin,follower,trust,0.391
ile,homie,trust,0.391
oniduro,surrogate,trust,0.391
ẹṣin,horse,trust,0.391
taara,downright,trust,0.391
awọn ipele,stages,trust,0.391
jókòó,recline,trust,0.391
alabojuto,escort,trust,0.391
ihamọra,armory,trust,0.391
Oluko,faculty,trust,0.383
alagbata,bartender,trust,0.383
gage,gage,trust,0.383
gbigbe ara,leaning,trust,0.383
tẹẹrẹ,lean,trust,0.383
jara,series,trust,0.383
plaudit,plaudit,trust,0.383
encomiastic,encomiastic,trust,0.383
gbà,possess,trust,0.383
curfew,curfew,trust,0.383
orire,fortune,trust,0.383
tobi,larger,trust,0.383
lọjọ kan,someday,trust,0.383
atunṣe,reparation,trust,0.383
Onje wiwa,culinary,trust,0.383
oore -ofe,bounty,trust,0.383
aami,label,trust,0.383
satunkọ,edited,trust,0.383
agaran,crisp,trust,0.383
oluyẹwo,assessor,trust,0.375
ajọṣepọ,confederate,trust,0.375
jual,jual,trust,0.375
awọn iyatọ,differences,trust,0.375
berminat,berminat,trust,0.375
pikiniki,picnic,trust,0.375
ṣatunṣe,adjust,trust,0.375
gbogboogbo,general,trust,0.375
ibalopo,sex,trust,0.375
oorun didun,bouquet,trust,0.375
awọn eniyan,personalities,trust,0.375
bo,cover,trust,0.375
pàtẹ́wọ́,clapping,trust,0.375
awọn ifẹkufẹ,desires,trust,0.375
okun,marine,trust,0.367
Alagba,senate,trust,0.367
owo ifunni,bursary,trust,0.367
ẹja,dolphin,trust,0.367
agbo ogun,garrison,trust,0.367
bristol,bristol,trust,0.367
wú,swell,trust,0.367
igbakọọkan,periodicity,trust,0.367
ọra,marrow,trust,0.367
gbajumọ,superstar,trust,0.367
oofa,magnet,trust,0.367
maikirosikopu,microscope,trust,0.367
itẹ,throne,trust,0.367
Afowoyi,manual,trust,0.367
onigbọwọ,collateral,trust,0.367
dogma,dogma,trust,0.367
bailiff,bailiff,trust,0.367
agbaiye,cosmopolitan,trust,0.367
knickers,knickers,trust,0.367
itẹ -ẹiyẹ,nestle,trust,0.367
sẹ,disclaim,trust,0.367
lẹwa,pretty,trust,0.367
idunadura,bargain,trust,0.367
boomerang,boomerang,trust,0.359
phalanx,phalanx,trust,0.359
tinrin,stark,trust,0.359
ijó,dance,trust,0.359
owo,money,trust,0.359
ayidayida,circumstances,trust,0.359
awọn ipe,calls,trust,0.359
